name,publisher,releaseDate,url,summary
Cost of homemade cheese sandwich rises by more than a third,BBC,2023-04-26T19:09:43,https://www.bbc.co.uk/news/business-65324359,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/yuWUOZ/cost-of-homemade-cheese-sandwich-rises-by-more-than-a-third""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""April 26, 2023, 7:09 p.m."" datetime=""2023-04-26T19:09:43"">2 years ago</time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/lora-jones"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""4310353"">Lora Jones</a>&nbsp;<small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small></span><span>, <a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/bbc"" target=""_blank"" rel=""noreferrer"" class="""">BBC</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> Image source, Getty ImagesBy Lora Jones &amp; Nicu CalceaBusiness reporters, BBC NewsThe cost of a homemade cheese sandwich has jumped by over a third in one year, according to research for the BBC. The price of two slices of white bread, a serving of butter and mature cheddar has risen to 40p, up 37% over a year. Prices of sandwich fillings including chicken, eggs and ham at supermarkets have soared, while the cost of bread has also risen, the figures suggest."
Coming soon,,2023-04-26T17:14:00,https://blog.samizdata.co/p/coming-soon,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/yuEJZs/coming-soon""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""April 26, 2023, 5:14 p.m."" datetime=""2023-04-26T17:14:00"">2 years ago</time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span> </span> </div> Data journalism has existed since at least the 1800s. But in Eastern Europe, journalism is still slow to innovate, with only a handful of outlets doing any data reporting. This newsletter is an attempt to explore what data journalism could be in that part of the world. My name is Nicu Calcea, and I’m a data journalist based in London, UK. I’m currently at BBC News, and before that, I did data at the New Statesman and a couple of other organisations."
Covid-19 is changing FDI - but is it going to last?,Investment Monitor,2023-04-16T23:10:21,https://www.investmentmonitor.ai/features/coronavirus-is-changing-fdi-but-is-it-going-to-last/,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/yw4VKH/covid-19-is-changing-fdi-but-is-it-going-to-last""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""April 16, 2023, 11:10 p.m."" datetime=""2023-04-16T23:10:21"">2 years ago</time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/investmentmonitor"" target=""_blank"" rel=""noreferrer"" class="""">Investment Monitor</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> The Covid-19 pandemic has diminished the flow of foreign direct investment (FDI) around the world. Now, the virus is set to alter the way in which FDI is thought about in general. In early April, Chinese state-owned venture fund China Reform Holdings attempted to take over Imagination Technologies, a British software and semiconductors technology company."
Cross-border dealmaking dwindles as Covid-19 hits,Investment Monitor,2023-04-16T23:10:10,https://www.investmentmonitor.ai/sectors/extractive-industries/cross-border-dealmaking-dwindles-as-economies-are-hit-by-coronavirus-pandemic/,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/yw4VTX/cross-border-dealmaking-dwindles-as-covid-19-hits""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""April 16, 2023, 11:10 p.m."" datetime=""2023-04-16T23:10:10"">2 years ago</time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/investmentmonitor"" target=""_blank"" rel=""noreferrer"" class="""">Investment Monitor</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> Canadian convenience store giant Couche-Tard, better known as the operator of the Circle K chain, was set to buy petrol station operator Caltex Australia in a $5.6bn deal, saying Caltex was ""a strong strategic fit for Couche-Tard and an important component of its Asia Pacific expansion strategy"". That was until coronavirus happened."
What is the gender pay gap where you work?,BBC,2023-04-11T19:35:16,https://www.bbc.co.uk/news/business-65207049,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/yHkTmN/what-is-the-gender-pay-gap-where-you-work""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""April 11, 2023, 7:35 p.m."" datetime=""2023-04-11T19:35:16"">2 years ago</time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/bbc"" target=""_blank"" rel=""noreferrer"" class="""">BBC</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> Image source, Getty ImagesBy Nicu CalceaBusiness reporter, BBC NewsWith eight out of ten firms still paying their male employees more than women, little progress has been made in closing the gender pay gap in the UK. Some sectors have shown some improvement since 2017/18 when companies were first required to publish figures. The latest figures show that organisations in the public sector reduced their pay gap from 14.5% in favour of men in 2017 to 8.9% in 2022."
Men still out-earn women in most jobs,BBC,2023-04-04T19:13:14,https://www.bbc.co.uk/news/business-65179430,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/yQgbtH/men-still-out-earn-women-in-most-jobs""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""April 4, 2023, 7:13 p.m."" datetime=""2023-04-04T19:13:14"">2 years ago</time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/bbc"" target=""_blank"" rel=""noreferrer"" class="""">BBC</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> Image source, Getty ImagesBy Nicu CalceaBusiness reporter, BBC NewsMen still earn more than women, according to data gathered by the BBC. Despite a continued push for equality, the difference in wage has remained at 9.4%, the same level as in 2017/18, when figures were first published. The BBC looked at a company's median pay gap - the difference in pay between the middle-ranking woman and the middle-ranking man."
Rent prices: How much have they gone up in your area?,BBC,2023-03-28T19:50:12,https://www.bbc.co.uk/news/business-65103937,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/yBcq8Q/rent-prices-how-much-have-they-gone-up-in-your-area""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""March 28, 2023, 7:50 p.m."" datetime=""2023-03-28T19:50:12"">2 years ago</time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/bbc"" target=""_blank"" rel=""noreferrer"" class="""">BBC</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> By Nicu CalceaBusiness reporter, BBC NewsRents for new lets have increased by 11.1% in January 2023 compared to the same month a year before. This figure varies greatly across the UK, with London rents increasing by 15.2%, while those in Northern Ireland increased by 5.7%. Use the tool below to see what the average prices are in your area and how they've increased in the past four years. Your device may not support this visualisation."
Byron Burger chain owner shuts sites and axes jobs,BBC,2023-01-13T11:33:25,https://www.bbc.co.uk/news/business-64260312,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/yRerOz/byron-burger-chain-owner-shuts-sites-and-axes-jobs""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""Jan. 13, 2023, 11:33 a.m."" datetime=""2023-01-13T11:33:25"">3 years ago</time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/dearbail-jordan"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""1199548"">Dearbail Jordan</a>&nbsp;<small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small></span><span>, <a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span><span>, <a href=""/byron-burger-closures"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""18065799"">Byron Burger closures</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/bbc"" target=""_blank"" rel=""noreferrer"" class="""">BBC</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> Image source, Getty ImagesBy Dearbail Jordan &amp; Nicu CalceaBusiness reporters, BBC NewsThe owner of the Byron Burger chain has said it will close nine restaurants and cut 218 jobs in another restructure of the business. Famously Proper Ltd, which also controls the Mother Clucker fried chicken brand, blamed rising costs and lower consumer spending for the move. It is the third time since 2018 that the company has been significantly downsized."
"Cost of living: If no one comes, we close early, says pub",BBC,2022-12-20T19:31:36,https://www.bbc.co.uk/news/business-64025508,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/ygtTWp/cost-of-living-if-no-one-comes-we-close-early-says-pub""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""Dec. 20, 2022, 7:31 p.m."" datetime=""2022-12-20T19:31:36"">3 years ago</time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/noor-nanji"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""2413602"">Noor Nanji</a>&nbsp;<small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small></span><span>, <a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/bbc"" target=""_blank"" rel=""noreferrer"" class="""">BBC</a> <small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small> </span> </div> By Noor Nanji &amp; Nicu Calcea Business reporters, BBC NewsAt the Barn Pub near Rugby, the drinks are ready to be served, but unless lots of customers arrive, staff leave early. ""If no regulars come in, we close early,"" the chef says. ""It costs to keep this building heated.""The Barn Pub is not alone. A survey from the British Beer and Pub Association, seen by the BBC, suggested most pubs are thinking of cutting down trading hours over the winter."
"Cost of living: If no one comes, we close early, says pub",BEAMSTART,2022-12-20T11:02:54,https://beamstart.com/news/cost-of-living-if-no-16715830742674,"<div class=""news-story-byline""> <span> <a rel=""nofollow"" href=""/link/ygtQPF/cost-of-living-if-no-one-comes-we-close-early-says-pub""> <time class=""text-muted timeago"" data-bs-toggle=""tooltip"" data-bs-placement=""bottom"" data-bs-title=""Dec. 20, 2022, 11:02 a.m."" datetime=""2022-12-20T11:02:54"">3 years ago</time> </a> </span> <span>|</span> <span> <div class=""mr-byline ""> By <span><a href=""/noor-nanji"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""2413602"">Noor Nanji</a>&nbsp;<small class=""text-success text-nowrap ""><i class=""fa fa-circle-check "" aria-hidden=""true""></i><span class=""visually-hidden"">Verified</span></small></span><span>, <a href=""/nicu"" target=""_blank"" rel=""noopener"" class=""js-person-name"" data-id=""6797798"">Nicu Calcea</a></span> </div> </span> <span>|</span> <span> <a href=""/media-outlet/beamstart"" target=""_blank"" rel=""noreferrer"" class="""">BEAMSTART</a> </span> </div> Article Details Author / Journalist: By Noor Nanji &amp; Nicu Calcea Category: Business Markets: Topics: Source Website Secure: Yes (HTTPS) News Sentiment: Neutral Fact Checked: Legitimate Article Type: News Report Published On: 2022-12-21 @ 00:02:54 (8 hours ago) News Timezone: GMT +0:00 Ranking: #1858 (out of 1915 stories this day) News Source URL: bbc.co.uk Language: English Article Length: 957 words Reading Time: 6 minutes read Sentences: 44 lines Sentence Length: 22 words per sentence..."
